bioguide,firstname,lastname,birthday,state,party,start_date,end_date
B000287,Xavier,Becerra,1958-01-26,CA,Democrat,2009-01-06,2010-12-22,Yes
B000287,Xavier,Becerra,1958-01-26,CA,Democrat,2011-01-05,2013-01-03,Yes
B000287,Xavier,Becerra,1958-01-26,CA,Democrat,2013-01-03,2015-01-03,Yes
B001271,Dan,Benishek,1952-04-20,MI,Republican,2011-01-05,2013-01-03,No
B001271,Dan,Benishek,1952-04-20,MI,Republican,2013-01-03,2015-01-03,Yes
B001267,Michael,Bennet,1964-11-28,CO,Democrat,2009-01-22,2010-12-22,No
B001267,Michael,Bennet,1964-11-28,CO,Democrat,2011-01-05,2017-01-03,Yes
B001257,Gus,Bilirakis,1963-02-08,FL,Republican,2007-01-04,2009-01-03,No
B001257,Gus,Bilirakis,1963-02-08,FL,Republican,2009-01-06,2010-12-22,Yes
B001257,Gus,Bilirakis,1963-02-08,FL,Republican,2011-01-05,2013-01-03,Yes
B001257,Gus,Bilirakis,1963-02-08,FL,Republican,2013-01-03,2015-01-03,Yes
B001250,Rob,Bishop,1951-07-13,UT,Republican,2003-01-07,2004-12-09,No
B001250,Rob,Bishop,1951-07-13,UT,Republican,2005-01-04,2006-12-09,Yes
B001250,Rob,Bishop,1951-07-13,UT,Republican,2007-01-04,2009-01-03,Yes
B001250,Rob,Bishop,1951-07-13,UT,Republican,2009-01-06,2010-12-22,Yes
B001250,Rob,Bishop,1951-07-13,UT,Republican,2011-01-05,2013-01-03,Yes
B001250,Rob,Bishop,1951-07-13,UT,Republican,2013-01-03,2015-01-03,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,1993-01-05,1994-12-01,No
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,1995-01-04,1996-10-04,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,1997-01-07,1998-12-19,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,1999-01-06,2000-12-15,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2001-01-03,2002-11-22,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2003-01-07,2004-12-09,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2005-01-04,2006-12-09,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2007-01-04,2009-01-03,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2009-01-06,2010-12-22,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2011-01-05,2013-01-03,Yes
B000490,Sanford,Bishop,1947-02-04,GA,Democrat,2013-01-03,2015-01-03,Yes
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2003-01-07,2004-12-09,No
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2005-01-04,2006-12-09,Yes
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2007-01-04,2009-01-03,Yes
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2009-01-06,2010-12-22,Yes
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2011-01-05,2013-01-03,Yes
B001242,Timothy,Bishop,1950-06-01,NY,Democrat,2013-01-03,2015-01-03,Yes
B001273,Diane,Black,1951-01-16,TN,Republican,2011-01-05,2013-01-03,No
B001273,Diane,Black,1951-01-16,TN,Republican,2013-01-03,2015-01-03,Yes
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2003-01-07,2004-12-09,No
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2005-01-04,2006-12-09,Yes
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2007-01-04,2009-01-03,Yes
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2009-01-06,2010-12-22,Yes
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2011-01-05,2013-01-03,Yes
B001243,Marsha,Blackburn,1952-06-06,TN,Republican,2013-01-03,2015-01-03,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,1995-01-04,1996-10-04,No
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,1997-01-07,1998-12-19,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,1999-01-06,2000-12-15,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2001-01-03,2002-11-22,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2003-01-07,2004-12-09,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2005-01-04,2006-12-09,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2007-01-04,2009-01-03,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2009-01-06,2010-12-22,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2011-01-05,2013-01-03,Yes
B000574,Earl,Blumenauer,1948-08-16,OR,Democrat,2013-01-03,2015-01-03,Yes
B001277,Richard,Blumenthal,1946-02-13,CT,Democrat,2011-01-05,2017-01-03,No
B000575,Roy,Blunt,1950-01-10,MO,Republican,1997-01-07,1998-12-19,No
B000575,Roy,Blunt,1950-01-10,MO,Republican,1999-01-06,2000-12-15,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2001-01-03,2002-11-22,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2003-01-07,2004-12-09,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2005-01-04,2006-12-09,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2007-01-04,2009-01-03,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2009-01-06,2010-12-22,Yes
B000575,Roy,Blunt,1950-01-10,MO,Republican,2011-01-05,2017-01-03,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,1991-01-03,1992-10-09,No
B000589,John,Boehner,1949-11-17,OH,Republican,1993-01-05,1994-12-01,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,1995-01-04,1996-10-04,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,1997-01-07,1998-12-19,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,1999-01-06,2000-12-15,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2001-01-03,2002-11-22,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2003-01-07,2004-12-09,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2005-01-04,2006-12-09,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2007-01-04,2009-01-03,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2009-01-06,2010-12-22,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2011-01-05,2013-01-03,Yes
B000589,John,Boehner,1949-11-17,OH,Republican,2013-01-03,2015-01-03,Yes
B001236,John,Boozman,1950-12-10,AR,Republican,2001-11-29,2002-11-22,No
B001236,John,Boozman,1950-12-10,AR,Republican,2003-01-07,2004-12-09,Yes
B001236,John,Boozman,1950-12-10,AR,Republican,2005-01-04,2006-12-09,Yes
B001236,John,Boozman,1950-12-10,AR,Republican,2007-01-04,2009-01-03,Yes
B001236,John,Boozman,1950-12-10,AR,Republican,2009-01-06,2010-12-22,Yes
B001236,John,Boozman,1950-12-10,AR,Republican,2011-01-05,2017-01-03,Yes
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2003-01-07,2004-12-09,No
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2005-01-04,2006-12-09,Yes
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2007-01-04,2009-01-03,Yes
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2009-01-06,2010-12-22,Yes
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2011-01-05,2013-01-03,Yes
B001245,Madeleine,Bordallo,1933-05-31,GU,Democrat,2013-01-03,2015-01-03,Yes
B001255,Charles,Boustany,1956-02-21,LA,Republican,2005-01-04,2006-12-09,No
B001255,Charles,Boustany,1956-02-21,LA,Republican,2007-01-04,2009-01-03,Yes
B001255,Charles,Boustany,1956-02-21,LA,Republican,2009-01-06,2010-12-22,Yes
B001255,Charles,Boustany,1956-02-21,LA,Republican,2011-01-05,2013-01-03,Yes
B001255,Charles,Boustany,1956-02-21,LA,Republican,2013-01-03,2015-01-03,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1983-01-03,1984-10-12,No
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1985-01-03,1986-10-18,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1987-01-06,1988-10-22,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1989-01-03,1990-10-28,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1991-01-03,1992-10-09,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1993-01-05,1998-12-19,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,1999-01-06,2004-12-09,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,2005-01-04,2010-12-22,Yes
B000711,Barbara,Boxer,1940-11-11,CA,Democrat,2011-01-05,2017-01-03,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,1997-01-07,1998-12-19,No
B000755,Kevin,Brady,1955-04-11,TX,Republican,1999-01-06,2000-12-15,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2001-01-03,2002-11-22,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2003-01-07,2004-12-09,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2005-01-04,2006-12-09,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2007-01-04,2009-01-03,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2009-01-06,2010-12-22,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2011-01-05,2013-01-03,Yes
B000755,Kevin,Brady,1955-04-11,TX,Republican,2013-01-03,2015-01-03,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,1997-01-07,1998-12-19,No
B001227,Robert,Brady,1945-04-07,PA,Democrat,1999-01-06,2000-12-15,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2001-01-03,2002-11-22,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2003-01-07,2004-12-09,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2005-01-04,2006-12-09,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2007-01-04,2009-01-03,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2009-01-06,2010-12-22,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2011-01-05,2013-01-03,Yes
B001227,Robert,Brady,1945-04-07,PA,Democrat,2013-01-03,2015-01-03,Yes
B001259,Bruce,Braley,1957-10-30,IA,Democrat,2007-01-04,2009-01-03,No
B001259,Bruce,Braley,1957-10-30,IA,Democrat,2009-01-06,2010-12-22,Yes
B001259,Bruce,Braley,1957-10-30,IA,Democrat,2011-01-05,2013-01-03,Yes
B001259,Bruce,Braley,1957-10-30,IA,Democrat,2013-01-03,2015-01-03,Yes
B001274,Mo,Brooks,1954-04-29,AL,Republican,2011-01-05,2013-01-03,No
B001274,Mo,Brooks,1954-04-29,AL,Republican,2013-01-03,2015-01-03,Yes
B001262,Paul,Broun,1946-05-14,GA,Republican,2007-07-25,2009-01-03,No
B001262,Paul,Broun,1946-05-14,GA,Republican,2009-01-06,2010-12-22,Yes
B001262,Paul,Broun,1946-05-14,GA,Republican,2011-01-05,2013-01-03,Yes
B001262,Paul,Broun,1946-05-14,GA,Republican,2013-01-03,2015-01-03,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,1993-01-05,1994-12-01,No
B000911,Corrine,Brown,1946-11-11,FL,Democrat,1995-01-04,1996-10-04,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,1997-01-07,1998-12-19,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,1999-01-06,2000-12-15,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2001-01-03,2002-11-22,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2003-01-07,2004-12-09,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2005-01-04,2006-12-09,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2007-01-04,2009-01-03,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2009-01-06,2010-12-22,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2011-01-05,2013-01-03,Yes
B000911,Corrine,Brown,1946-11-11,FL,Democrat,2013-01-03,2015-01-03,Yes
B001260,Vern,Buchanan,1951-05-08,FL,Republican,2007-01-04,2009-01-03,No
B001260,Vern,Buchanan,1951-05-08,FL,Republican,2009-01-06,2010-12-22,Yes
B001260,Vern,Buchanan,1951-05-08,FL,Republican,2011-01-05,2013-01-03,Yes
B001260,Vern,Buchanan,1951-05-08,FL,Republican,2013-01-03,2015-01-03,Yes
B001275,Larry,Bucshon,1962-05-31,IN,Republican,2011-01-05,2013-01-03,No
B001275,Larry,Bucshon,1962-05-31,IN,Republican,2013-01-03,2015-01-03,Yes
B001248,Michael,Burgess,1950-12-23,TX,Republican,2003-01-07,2004-12-09,No
B001248,Michael,Burgess,1950-12-23,TX,Republican,2005-01-04,2006-12-09,Yes
B001248,Michael,Burgess,1950-12-23,TX,Republican,2007-01-04,2009-01-03,Yes
B001248,Michael,Burgess,1950-12-23,TX,Republican,2009-01-06,2010-12-22,Yes
B001248,Michael,Burgess,1950-12-23,TX,Republican,2011-01-05,2013-01-03,Yes
B001248,Michael,Burgess,1950-12-23,TX,Republican,2013-01-03,2015-01-03,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,1995-01-04,1996-10-04,No
B001135,Richard,Burr,1955-11-30,NC,Republican,1997-01-07,1998-12-19,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,1999-01-06,2000-12-15,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,2001-01-03,2002-11-22,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,2003-01-07,2004-12-09,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,2005-01-04,2010-12-22,Yes
B001135,Richard,Burr,1955-11-30,NC,Republican,2011-01-05,2017-01-03,Yes
B001251,George,Butterfield,1947-04-27,NC,Democrat,2004-07-21,2004-12-09,No
B001251,George,Butterfield,1947-04-27,NC,Democrat,2005-01-04,2006-12-09,Yes
B001251,George,Butterfield,1947-04-27,NC,Democrat,2007-01-04,2009-01-03,Yes
B001251,George,Butterfield,1947-04-27,NC,Democrat,2009-01-06,2010-12-22,Yes
B001251,George,Butterfield,1947-04-27,NC,Democrat,2011-01-05,2013-01-03,Yes
B001251,George,Butterfield,1947-04-27,NC,Democrat,2013-01-03,2015-01-03,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,1993-01-05,1994-12-01,No
C000059,Ken,Calvert,1953-06-08,CA,Republican,1995-01-04,1996-10-04,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,1997-01-07,1998-12-19,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,1999-01-06,2000-12-15,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2001-01-03,2002-11-22,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2003-01-07,2004-12-09,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2005-01-04,2006-12-09,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2007-01-04,2009-01-03,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2009-01-06,2010-12-22,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2011-01-05,2013-01-03,Yes
C000059,Ken,Calvert,1953-06-08,CA,Republican,2013-01-03,2015-01-03,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,1991-01-03,1992-10-09,No
C000071,Dave,Camp,1953-07-09,MI,Republican,1993-01-05,1994-12-01,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,1995-01-04,1996-10-04,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,1997-01-07,1998-12-19,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,1999-01-06,2000-12-15,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2001-01-03,2002-11-22,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2003-01-07,2004-12-09,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2005-01-04,2006-12-09,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2007-01-04,2009-01-03,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2009-01-06,2010-12-22,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2011-01-05,2013-01-03,Yes
C000071,Dave,Camp,1953-07-09,MI,Republican,2013-01-03,2015-01-03,Yes
C001064,John,Campbell,1955-07-19,CA,Republican,2005-12-07,2006-12-09,No
C001064,John,Campbell,1955-07-19,CA,Republican,2007-01-04,2009-01-03,Yes
C001064,John,Campbell,1955-07-19,CA,Republican,2009-01-06,2010-12-22,Yes
C001064,John,Campbell,1955-07-19,CA,Republican,2011-01-05,2013-01-03,Yes
C001064,John,Campbell,1955-07-19,CA,Republican,2013-01-03,2015-01-03,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2001-01-03,2002-11-22,No
C001046,Eric,Cantor,1963-06-06,VA,Republican,2003-01-07,2004-12-09,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2005-01-04,2006-12-09,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2007-01-04,2009-01-03,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2009-01-06,2010-12-22,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2011-01-05,2013-01-03,Yes
C001046,Eric,Cantor,1963-06-06,VA,Republican,2013-01-03,2015-01-03,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2001-01-03,2002-11-22,No
C001047,Shelley,Capito,1953-11-26,WV,Republican,2003-01-07,2004-12-09,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2005-01-04,2006-12-09,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2007-01-04,2009-01-03,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2009-01-06,2010-12-22,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2011-01-05,2013-01-03,Yes
C001047,Shelley,Capito,1953-11-26,WV,Republican,2013-01-03,2015-01-03,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,1998-03-10,1998-12-19,No
C001036,Lois,Capps,1938-01-10,CA,Democrat,1999-01-06,2000-12-15,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2001-01-03,2002-11-22,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2003-01-07,2004-12-09,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2005-01-04,2006-12-09,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2007-01-04,2009-01-03,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2009-01-06,2010-12-22,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2011-01-05,2013-01-03,Yes
C001036,Lois,Capps,1938-01-10,CA,Democrat,2013-01-03,2015-01-03,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,1999-01-06,2000-12-15,No
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2001-01-03,2002-11-22,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2003-01-07,2004-12-09,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2005-01-04,2006-12-09,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2007-01-04,2009-01-03,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2009-01-06,2010-12-22,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2011-01-05,2013-01-03,Yes
C001037,Michael,Capuano,1952-01-09,MA,Democrat,2013-01-03,2015-01-03,Yes
C001083,John,Carney,1956-05-20,DE,Democrat,2011-01-05,2013-01-03,No
C001083,John,Carney,1956-05-20,DE,Democrat,2013-01-03,2015-01-03,Yes
C001072,André,Carson,1974-10-16,IN,Democrat,2008-03-13,2009-01-03,No
C001072,André,Carson,1974-10-16,IN,Democrat,2009-01-06,2010-12-22,Yes
C001072,André,Carson,1974-10-16,IN,Democrat,2011-01-05,2013-01-03,Yes
C001072,André,Carson,1974-10-16,IN,Democrat,2013-01-03,2015-01-03,Yes
C001051,John,Carter,1941-11-06,TX,Republican,2003-01-07,2004-12-09,No
C001051,John,Carter,1941-11-06,TX,Republican,2005-01-04,2006-12-09,Yes
C001051,John,Carter,1941-11-06,TX,Republican,2007-01-04,2009-01-03,Yes
C001051,John,Carter,1941-11-06,TX,Republican,2009-01-06,2010-12-22,Yes
C001051,John,Carter,1941-11-06,TX,Republican,2011-01-05,2013-01-03,Yes
C001051,John,Carter,1941-11-06,TX,Republican,2013-01-03,2015-01-03,Yes
C001075,Bill,Cassidy,1957-09-28,LA,Republican,2009-01-06,2010-12-22,No
C001075,Bill,Cassidy,1957-09-28,LA,Republican,2011-01-05,2013-01-03,Yes
C001075,Bill,Cassidy,1957-09-28,LA,Republican,2013-01-03,2015-01-03,Yes
C001066,Kathy,Castor,1966-08-20,FL,Democrat,2007-01-04,2009-01-03,No
C001066,Kathy,Castor,1966-08-20,FL,Democrat,2009-01-06,2010-12-22,Yes
C001066,Kathy,Castor,1966-08-20,FL,Democrat,2011-01-05,2013-01-03,Yes
C001066,Kathy,Castor,1966-08-20,FL,Democrat,2013-01-03,2015-01-03,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,1995-01-04,1996-10-04,No
C000266,Steve,Chabot,1953-01-22,OH,Republican,1997-01-07,1998-12-19,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,1999-01-06,2000-12-15,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,2001-01-03,2002-11-22,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,2003-01-07,2004-12-09,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,2005-01-04,2006-12-09,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,2007-01-04,2009-01-03,Yes
C000266,Steve,Chabot,1953-01-22,OH,Republican,2011-01-05,2013-01-03,No
C000266,Steve,Chabot,1953-01-22,OH,Republican,2013-01-03,2015-01-03,Yes
C001076,Jason,Chaffetz,1967-03-26,UT,Republican,2009-01-06,2010-12-22,No
C001076,Jason,Chaffetz,1967-03-26,UT,Republican,2011-01-05,2013-01-03,Yes
C001076,Jason,Chaffetz,1967-03-26,UT,Republican,2013-01-03,2015-01-03,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,1997-01-07,1998-12-19,No
C000380,Donna,Christensen,1945-09-19,VI,Democrat,1999-01-06,2000-12-15,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2001-01-03,2002-11-22,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2003-01-07,2004-12-09,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2005-01-04,2006-12-09,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2007-01-04,2009-01-03,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2009-01-06,2010-12-22,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2011-01-05,2013-01-03,Yes
C000380,Donna,Christensen,1945-09-19,VI,Democrat,2013-01-03,2015-01-03,Yes
C001080,Judy,Chu,1953-07-07,CA,Democrat,2009-07-16,2010-12-22,No
C001080,Judy,Chu,1953-07-07,CA,Democrat,2011-01-05,2013-01-03,Yes
C001080,Judy,Chu,1953-07-07,CA,Democrat,2013-01-03,2015-01-03,Yes
C001084,David,Cicilline,1961-07-15,RI,Democrat,2011-01-05,2013-01-03,No
C001084,David,Cicilline,1961-07-15,RI,Democrat,2013-01-03,2015-01-03,Yes
C001067,Yvette,Clarke,1964-11-21,NY,Democrat,2007-01-04,2009-01-03,No
C001067,Yvette,Clarke,1964-11-21,NY,Democrat,2009-01-06,2010-12-22,Yes
C001067,Yvette,Clarke,1964-11-21,NY,Democrat,2011-01-05,2013-01-03,Yes
C001067,Yvette,Clarke,1964-11-21,NY,Democrat,2013-01-03,2015-01-03,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2001-01-03,2002-11-22,No
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2003-01-07,2004-12-09,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2005-01-04,2006-12-09,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2007-01-04,2009-01-03,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2009-01-06,2010-12-22,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2011-01-05,2013-01-03,Yes
C001049,Wm.,Clay,1956-07-27,MO,Democrat,2013-01-03,2015-01-03,Yes
C001061,Emanuel,Cleaver,1944-10-26,MO,Democrat,2005-01-04,2006-12-09,No
C001061,Emanuel,Cleaver,1944-10-26,MO,Democrat,2007-01-04,2009-01-03,Yes
C001061,Emanuel,Cleaver,1944-10-26,MO,Democrat,2009-01-06,2010-12-22,Yes
C001061,Emanuel,Cleaver,1944-10-26,MO,Democrat,2011-01-05,2013-01-03,Yes
C001061,Emanuel,Cleaver,1944-10-26,MO,Democrat,2013-01-03,2015-01-03,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,1993-01-05,1994-12-01,No
C000537,James,Clyburn,1940-07-21,SC,Democrat,1995-01-04,1996-10-04,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,1997-01-07,1998-12-19,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,1999-01-06,2000-12-15,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2001-01-03,2002-11-22,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2003-01-07,2004-12-09,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2005-01-04,2006-12-09,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2007-01-04,2009-01-03,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2009-01-06,2010-12-22,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2011-01-05,2013-01-03,Yes
C000537,James,Clyburn,1940-07-21,SC,Democrat,2013-01-03,2015-01-03,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,1981-01-05,1982-12-23,No
C000542,Daniel,Coats,1943-05-16,IN,Republican,1983-01-03,1984-10-12,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,1985-01-03,1986-10-18,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,1987-01-06,1988-10-22,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,1989-01-03,1992-10-09,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,1993-01-05,1998-12-19,Yes
C000542,Daniel,Coats,1943-05-16,IN,Republican,2011-01-05,2017-01-03,No
C000556,Howard,Coble,1931-03-18,NC,Republican,1985-01-03,1986-10-18,No
C000556,Howard,Coble,1931-03-18,NC,Republican,1987-01-06,1988-10-22,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1989-01-03,1990-10-28,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1991-01-03,1992-10-09,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1993-01-05,1994-12-01,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1995-01-04,1996-10-04,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1997-01-07,1998-12-19,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,1999-01-06,2000-12-15,Yes
C000556,Howard,Coble,1931-03-18,NC,Republican,2001-01-03,2002-11-22,Yes
